# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 2663       7.480255020331e-12       2.785579365344e-17       5.429994395634e-17 
 2664       7.477301969389e-12       2.780504829293e-17       5.421498803412e-17 
 2665       7.474161927539e-12       2.775440702501e-17       5.412921340615e-17 
 2666       7.470831463259e-12       2.770386961539e-17       5.404264823154e-17 
 2667       7.467307135646e-12       2.765343582824e-17       5.395532075746e-17 
 2668       7.463585494406e-12       2.760310542616e-17       5.386725931924e-17 
 2669       7.459663079844e-12       2.755287817019e-17       5.377849234050e-17 
 2670       7.455536422858e-12       2.750275381982e-17       5.368904833316e-17 
 2671       7.451202044930e-12       2.745273213298e-17       5.359895589759e-17 
 2672       7.446656458116e-12       2.740281286602e-17       5.350824372265e-17 
 2673       7.441896165039e-12       2.735299577374e-17       5.341694058579e-17 
 2674       7.436917658879e-12       2.730328060937e-17       5.332507535312e-17 
 2675       7.431717423367e-12       2.725366712458e-17       5.323267697953e-17 
 2676       7.426291932774e-12       2.720415506946e-17       5.313977450874e-17 
 2677       7.420637651904e-12       2.715474419252e-17       5.304639707337e-17 
 2678       7.414751036083e-12       2.710543424071e-17       5.295257389508e-17 
 2679       7.408628531154e-12       2.705622495940e-17       5.285833428460e-17 
 2680       7.402266573468e-12       2.700711609239e-17       5.276370764183e-17 
 2681       7.395661589871e-12       2.695810738188e-17       5.266872345595e-17 
 2682       7.388809997701e-12       2.690919856852e-17       5.257341130545e-17 
 2683       7.381708204778e-12       2.686038939135e-17       5.247780085827e-17 
 2684       7.374352609392e-12       2.681167958783e-17       5.238192187183e-17 
 2685       7.366739600301e-12       2.676306889386e-17       5.228580419318e-17 
 2686       7.358865556716e-12       2.671455704371e-17       5.218947775900e-17 
 2687       7.350726848295e-12       2.666614377010e-17       5.209297259577e-17 
 2688       7.342319835137e-12       2.661782880413e-17       5.199631881978e-17 
 2689       7.333640867769e-12       2.656961187531e-17       5.189954663726e-17 
 2690       7.324686287140e-12       2.652149271158e-17       5.180268634445e-17 
 2691       7.315453231357e-12       2.647347105340e-17       5.170575441070e-17 
 2692       7.305942060694e-12       2.642554669632e-17       5.160871164485e-17 
 2693       7.296153945764e-12       2.637771944864e-17       5.151150480138e-17 
 2694       7.286090061976e-12       2.632998911735e-17       5.141408047652e-17 
 2695       7.275751589537e-12       2.628235550805e-17       5.131638510816e-17 
 2696       7.265139713463e-12       2.623481842502e-17       5.121836497567e-17 
 2697       7.254255623582e-12       2.618737767116e-17       5.111996619974e-17 
 2698       7.243100514534e-12       2.614003304803e-17       5.102113474229e-17 
 2699       7.231675585782e-12       2.609278435582e-17       5.092181640625e-17 
 2700       7.219982041615e-12       2.604563139337e-17       5.082195683547e-17 
 2701       7.208021091150e-12       2.599857395817e-17       5.072150151455e-17 
 2702       7.195793948343e-12       2.595161184632e-17       5.062039576868e-17 
 2703       7.183301831985e-12       2.590474485258e-17       5.051858476351e-17 
 2704       7.170545965716e-12       2.585797277035e-17       5.041601350503e-17 
 2705       7.157527578023e-12       2.581129539163e-17       5.031262683935e-17 
 2706       7.144247902251e-12       2.576471250708e-17       5.020836945264e-17 
 2707       7.130708176599e-12       2.571822390599e-17       5.010318587090e-17 
 2708       7.116909644136e-12       2.567182937627e-17       4.999702045988e-17 
 2709       7.102853552796e-12       2.562552870446e-17       4.988981742491e-17 
 2710       7.088541155389e-12       2.557932167572e-17       4.978152081072e-17 
 2711       7.073973709603e-12       2.553320807385e-17       4.967207450134e-17 
 2712       7.059152478010e-12       2.548718768125e-17       4.956142221995e-17 
 2713       7.044078728069e-12       2.544126027896e-17       4.944950752870e-17 
 2714       7.028753732136e-12       2.539542564663e-17       4.933627382857e-17 
 2715       7.013178767462e-12       2.534968356253e-17       4.922166435927e-17 
 2716       6.997355116201e-12       2.530403380355e-17       4.910562219902e-17 
 2717       6.981284065416e-12       2.525847614519e-17       4.898809026447e-17 
 2718       6.964966907083e-12       2.521301036156e-17       4.886901131050e-17 
 2719       6.948404938095e-12       2.516763622540e-17       4.874832793012e-17 
 2720       6.931599460268e-12       2.512235350805e-17       4.862598255428e-17 
 2721       6.914551780343e-12       2.507716197943e-17       4.850191745175e-17 
 2722       6.897263209997e-12       2.503206140812e-17       4.837607472897e-17 
 2723       6.879735065840e-12       2.498705156127e-17       4.824839632990e-17 
 2724       6.861968669426e-12       2.494213220464e-17       4.811882403586e-17 
 2725       6.843965347256e-12       2.489730310260e-17       4.798729946541e-17 
 2726       6.825726430782e-12       2.485256401812e-17       4.785376407417e-17 
 2727       6.807253256411e-12       2.480791471275e-17       4.771815915471e-17 
 2728       6.788547165514e-12       2.476335494667e-17       4.758042583637e-17 
 2729       6.769609504424e-12       2.471888447864e-17       4.744050508514e-17 
 2730       6.750441624450e-12       2.467450306600e-17       4.729833770349e-17 
 2731       6.731045347471e-12       2.463021047718e-17       4.715389319270e-17 
 2732       6.711424365473e-12       2.458600652914e-17       4.700725650917e-17 
 2733       6.691582848529e-12       2.454189105010e-17       4.685854177303e-17 
 2734       6.671524979899e-12       2.449786386708e-17       4.670786344826e-17 
 2735       6.651254956035e-12       2.445392480592e-17       4.655533634299e-17 
 2736       6.630776986603e-12       2.441007369126e-17       4.640107560981e-17 
 2737       6.610095294486e-12       2.436631034654e-17       4.624519674612e-17 
 2738       6.589214115803e-12       2.432263459400e-17       4.608781559442e-17 
 2739       6.568137699917e-12       2.427904625471e-17       4.592904834262e-17 
 2740       6.546870309450e-12       2.423554514849e-17       4.576901152440e-17 
 2741       6.525416220295e-12       2.419213109401e-17       4.560782201947e-17 
 2742       6.503779721628e-12       2.414880390870e-17       4.544559705395e-17 
 2743       6.481965115918e-12       2.410556340881e-17       4.528245420062e-17 
 2744       6.459976718943e-12       2.406240940936e-17       4.511851137929e-17 
 2745       6.437818859802e-12       2.401934172419e-17       4.495388685710e-17 
 2746       6.415495880925e-12       2.397636016591e-17       4.478869924882e-17 
 2747       6.393012138085e-12       2.393346454594e-17       4.462306751720e-17 
 2748       6.370372000414e-12       2.389065467447e-17       4.445711097327e-17 
 2749       6.347579850413e-12       2.384793036050e-17       4.429094927664e-17 
 2750       6.324640083963e-12       2.380529141179e-17       4.412470243584e-17 
 2751       6.301557110341e-12       2.376273763490e-17       4.395849080866e-17 
 2752       6.278335352229e-12       2.372026883518e-17       4.379243510239e-17 
 2753       6.254979245726e-12       2.367788481676e-17       4.362665637423e-17 
 2754       6.231493240364e-12       2.363558538254e-17       4.346127603154e-17 
 2755       6.207881799119e-12       2.359337033420e-17       4.329641583219e-17 
 2756       6.184149398419e-12       2.355123947221e-17       4.313219788487e-17 
 2757       6.160300528164e-12       2.350919259582e-17       4.296874464939e-17 
 2758       6.136339691730e-12       2.346722950303e-17       4.280617893704e-17 
 2759       6.112271405990e-12       2.342534999065e-17       4.264462391085e-17 
 2760       6.088100201317e-12       2.338355385424e-17       4.248420308596e-17 
 2761       6.063830621606e-12       2.334184088814e-17       4.232504032990e-17 
 2762       6.039467224279e-12       2.330021088544e-17       4.216725986294e-17 
 2763       6.015014580299e-12       2.325866363804e-17       4.201098625836e-17 
 2764       5.990477274186e-12       2.321719893657e-17       4.185634444283e-17 
 2765       5.965859904023e-12       2.317581657045e-17       4.170345969667e-17 
 2766       5.941167081476e-12       2.313451632785e-17       4.155245765420e-17 
 2767       5.916403431799e-12       2.309329799571e-17       4.140346430404e-17 
 2768       5.891573593850e-12       2.305216135973e-17       4.125660598945e-17 
 2769       5.866682220105e-12       2.301110620437e-17       4.111200940863e-17 
 2770       5.841733976666e-12       2.297013231287e-17       4.096980161502e-17 
 2771       5.816733487859e-12       2.292923947806e-17       4.083007902103e-17 
 2772       5.791685169672e-12       2.288842753510e-17       4.069281422951e-17 
 2773       5.766593395460e-12       2.284769632894e-17       4.055794871049e-17 
 2774       5.741462551295e-12       2.280704570347e-17       4.042542375289e-17 
 2775       5.716297035977e-12       2.276647550152e-17       4.029518046443e-17 
 2776       5.691101261044e-12       2.272598556486e-17       4.016715977137e-17 
 2777       5.665879650787e-12       2.268557573422e-17       4.004130241843e-17 
 2778       5.640636642257e-12       2.264524584923e-17       3.991754896854e-17 
 2779       5.615376685280e-12       2.260499574850e-17       3.979583980276e-17 
 2780       5.590104242468e-12       2.256482526953e-17       3.967611512002e-17 
 2781       5.564823789228e-12       2.252473424879e-17       3.955831493703e-17 
 2782       5.539539813776e-12       2.248472252168e-17       3.944237908808e-17 
 2783       5.514256817147e-12       2.244478992251e-17       3.932824722487e-17 
 2784       5.488979313209e-12       2.240493628454e-17       3.921585881636e-17 
 2785       5.463711828671e-12       2.236516143996e-17       3.910515314858e-17 
 2786       5.438458903095e-12       2.232546521988e-17       3.899606932449e-17 
 2787       5.413225088911e-12       2.228584745434e-17       3.888854626377e-17 
 2788       5.388014951425e-12       2.224630797230e-17       3.878252270271e-17 
 2789       5.362833068831e-12       2.220684660166e-17       3.867793719402e-17 
 2790       5.337684032223e-12       2.216746316925e-17       3.857472810662e-17 
 2791       5.312572445607e-12       2.212815750079e-17       3.847283362555e-17 
 2792       5.287502925912e-12       2.208892942094e-17       3.837219175175e-17 
 2793       5.262480102999e-12       2.204977875330e-17       3.827274030189e-17 
 2794       5.237508619679e-12       2.201070532036e-17       3.817441690824e-17 
 2795       5.212593131716e-12       2.197170894354e-17       3.807715901849e-17 
 2796       5.187738307847e-12       2.193278944317e-17       3.798090389555e-17 
 2797       5.162948829785e-12       2.189394663851e-17       3.788558861742e-17 
 2798       5.138229392237e-12       2.185518034773e-17       3.779115007702e-17 
 2799       5.113584702914e-12       2.181649038790e-17       3.769752498200e-17 
 2800       5.089019482539e-12       2.177787657501e-17       3.760464985460e-17 
 2801       5.064538464863e-12       2.173933872398e-17       3.751246103148e-17 
 2802       5.040146396675e-12       2.170087664861e-17       3.742089466351e-17 
 2803       5.015848037811e-12       2.166249016163e-17       3.732988671567e-17 
 2804       4.991648161170e-12       2.162417907466e-17       3.723937296683e-17 
 2805       4.967551552721e-12       2.158594319824e-17       3.714928900961e-17 
 2806       4.943563011518e-12       2.154778234181e-17       3.705957025022e-17 
 2807       4.919687349707e-12       2.150969631372e-17       3.697015190826e-17 
 2808       4.895929392545e-12       2.147168492122e-17       3.688096901656e-17 
 2809       4.872293978403e-12       2.143374797045e-17       3.679195642107e-17 
 2810       4.848785958783e-12       2.139588526647e-17       3.670304878060e-17 
 2811       4.825409751483e-12       2.135809662317e-17       3.661419504783e-17 
 2812       4.802167997529e-12       2.132038189327e-17       3.652540199486e-17 
 2813       4.779062897270e-12       2.128274093845e-17       3.643669091407e-17 
 2814       4.756096656588e-12       2.124517361950e-17       3.634808315766e-17 
 2815       4.733271486907e-12       2.120767979624e-17       3.625960013771e-17 
 2816       4.710589605196e-12       2.117025932757e-17       3.617126332622e-17 
 2817       4.688053233973e-12       2.113291207146e-17       3.608309425519e-17 
 2818       4.665664601310e-12       2.109563788492e-17       3.599511451664e-17 
 2819       4.643425940838e-12       2.105843662406e-17       3.590734576269e-17 
