# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 2331       1.438193590717e-11       5.243458106138e-17       5.907566165936e-17 
 2332       1.437217794876e-11       5.232983285153e-17       5.895922841565e-17 
 2333       1.436235805546e-11       5.222532707612e-17       5.884634554954e-17 
 2334       1.435247055305e-11       5.212106319400e-17       5.873695467946e-17 
 2335       1.434250974810e-11       5.201704065954e-17       5.863099719915e-17 
 2336       1.433246992802e-11       5.191325892267e-17       5.852841427736e-17 
 2337       1.432234536099e-11       5.180971742882e-17       5.842914685768e-17 
 2338       1.431213029595e-11       5.170641561894e-17       5.833313565825e-17 
 2339       1.430181896262e-11       5.160335292952e-17       5.824032117147e-17 
 2340       1.429140557141e-11       5.150052879253e-17       5.815064366384e-17 
 2341       1.428088431345e-11       5.139794263545e-17       5.806404317564e-17 
 2342       1.427024936055e-11       5.129559388127e-17       5.798045952069e-17 
 2343       1.425949486520e-11       5.119348194847e-17       5.789983228614e-17 
 2344       1.424861496052e-11       5.109160625098e-17       5.782210083218e-17 
 2345       1.423760376026e-11       5.098996619826e-17       5.774720429179e-17 
 2346       1.422645535877e-11       5.088856119519e-17       5.767508157053e-17 
 2347       1.421516383098e-11       5.078739064217e-17       5.760567134625e-17 
 2348       1.420372323239e-11       5.068645393503e-17       5.753891206885e-17 
 2349       1.419212759904e-11       5.058575046505e-17       5.747474196004e-17 
 2350       1.418037094748e-11       5.048527961897e-17       5.741309901311e-17 
 2351       1.416844727478e-11       5.038504077898e-17       5.735392099260e-17 
 2352       1.415635055848e-11       5.028503332270e-17       5.729714543417e-17 
 2353       1.414407475659e-11       5.018525662318e-17       5.724270964424e-17 
 2354       1.413161380754e-11       5.008571004889e-17       5.719055069981e-17 
 2355       1.411896163019e-11       4.998639296374e-17       5.714060544819e-17 
 2356       1.410611212381e-11       4.988730472703e-17       5.709281050672e-17 
 2357       1.409305916803e-11       4.978844469348e-17       5.704710226259e-17 
 2358       1.407979662285e-11       4.968981221322e-17       5.700341687252e-17 
 2359       1.406631832860e-11       4.959140663175e-17       5.696169026255e-17 
 2360       1.405261810594e-11       4.949322728999e-17       5.692185812777e-17 
 2361       1.403868975580e-11       4.939527352422e-17       5.688385593210e-17 
 2362       1.402452705942e-11       4.929754466612e-17       5.684761890800e-17 
 2363       1.401012377827e-11       4.920004004272e-17       5.681308205625e-17 
 2364       1.399547365406e-11       4.910275897644e-17       5.678018014570e-17 
 2365       1.398057040873e-11       4.900570078504e-17       5.674884771299e-17 
 2366       1.396540774440e-11       4.890886478164e-17       5.671901906235e-17 
 2367       1.394997934335e-11       4.881225027471e-17       5.669062826531e-17 
 2368       1.393427886805e-11       4.871585656808e-17       5.666360916044e-17 
 2369       1.391829996108e-11       4.861968296089e-17       5.663789535317e-17 
 2370       1.390203624513e-11       4.852372874762e-17       5.661342021545e-17 
 2371       1.388548247323e-11       4.842799325927e-17       5.659012563935e-17 
 2372       1.386863798724e-11       4.833247598715e-17       5.656798835708e-17 
 2373       1.385150328065e-11       4.823717645983e-17       5.654699378301e-17 
 2374       1.383407885033e-11       4.814209420203e-17       5.652712727451e-17 
 2375       1.381636519648e-11       4.804722873462e-17       5.650837413196e-17 
 2376       1.379836282268e-11       4.795257957457e-17       5.649071959865e-17 
 2377       1.378007223586e-11       4.785814623501e-17       5.647414886073e-17 
 2378       1.376149394632e-11       4.776392822517e-17       5.645864704712e-17 
 2379       1.374262846773e-11       4.766992505040e-17       5.644419922951e-17 
 2380       1.372347631714e-11       4.757613621218e-17       5.643079042222e-17 
 2381       1.370403801498e-11       4.748256120807e-17       5.641840558218e-17 
 2382       1.368431408507e-11       4.738919953175e-17       5.640702960889e-17 
 2383       1.366430505459e-11       4.729605067300e-17       5.639664734430e-17 
 2384       1.364401145416e-11       4.720311411768e-17       5.638724357279e-17 
 2385       1.362343381775e-11       4.711038934774e-17       5.637880302108e-17 
 2386       1.360257268275e-11       4.701787584121e-17       5.637131035819e-17 
 2387       1.358142858996e-11       4.692557307221e-17       5.636475019537e-17 
 2388       1.356000208357e-11       4.683348051092e-17       5.635910708602e-17 
 2389       1.353829371121e-11       4.674159762359e-17       5.635436552566e-17 
 2390       1.351630402391e-11       4.664992387252e-17       5.635050995184e-17 
 2391       1.349403357610e-11       4.655845871609e-17       5.634752474409e-17 
 2392       1.347148292569e-11       4.646720160872e-17       5.634539422385e-17 
 2393       1.344865263395e-11       4.637615200088e-17       5.634410265440e-17 
 2394       1.342554326565e-11       4.628530933906e-17       5.634363424084e-17 
 2395       1.340215538894e-11       4.619467306582e-17       5.634397312995e-17 
 2396       1.337848957545e-11       4.610424261973e-17       5.634510341022e-17 
 2397       1.335454640025e-11       4.601401743540e-17       5.634700911170e-17 
 2398       1.333032644183e-11       4.592399694345e-17       5.634967420600e-17 
 2399       1.330583028216e-11       4.583418057052e-17       5.635308260620e-17 
 2400       1.328105850667e-11       4.574456773926e-17       5.635721816677e-17 
 2401       1.325601170424e-11       4.565515786833e-17       5.636206468357e-17 
 2402       1.323069046722e-11       4.556595037240e-17       5.636760589370e-17 
 2403       1.320509539143e-11       4.547694466212e-17       5.637382547552e-17 
 2404       1.317922707616e-11       4.538814014413e-17       5.638070704853e-17 
 2405       1.315308612417e-11       4.529953622108e-17       5.638823417332e-17 
 2406       1.312667314173e-11       4.521113229158e-17       5.639639035154e-17 
 2407       1.309998873857e-11       4.512292775022e-17       5.640515902579e-17 
 2408       1.307303352792e-11       4.503492198756e-17       5.641452357958e-17 
 2409       1.304580812650e-11       4.494711439014e-17       5.642446733727e-17 
 2410       1.301831315453e-11       4.485950434044e-17       5.643497356402e-17 
 2411       1.299054988307e-11       4.477209124685e-17       5.644603507495e-17 
 2412       1.296252218023e-11       4.468487463368e-17       5.645768312672e-17 
 2413       1.293423457679e-11       4.459785405168e-17       5.646995870129e-17 
 2414       1.290569161995e-11       4.451102904811e-17       5.648290291275e-17 
 2415       1.287689787336e-11       4.442439916679e-17       5.649655700744e-17 
 2416       1.284785791709e-11       4.433796394806e-17       5.651096236410e-17 
 2417       1.281857634772e-11       4.425172292879e-17       5.652616049398e-17 
 2418       1.278905777831e-11       4.416567564237e-17       5.654219304099e-17 
 2419       1.275930683841e-11       4.407982161869e-17       5.655910178184e-17 
 2420       1.272932817412e-11       4.399416038418e-17       5.657692862618e-17 
 2421       1.269912644807e-11       4.390869146174e-17       5.659571561671e-17 
 2422       1.266870633946e-11       4.382341437082e-17       5.661550492935e-17 
 2423       1.263807254404e-11       4.373832862732e-17       5.663633887334e-17 
 2424       1.260722977419e-11       4.365343374366e-17       5.665825989139e-17 
 2425       1.257618275888e-11       4.356872922876e-17       5.668131055985e-17 
 2426       1.254493624373e-11       4.348421458800e-17       5.670553358878e-17 
 2427       1.251349499098e-11       4.339988932325e-17       5.673097182213e-17 
 2428       1.248186377957e-11       4.331575293285e-17       5.675766823787e-17 
 2429       1.245004740508e-11       4.323180491164e-17       5.678566594811e-17 
 2430       1.241805067983e-11       4.314804475089e-17       5.681500819927e-17 
 2431       1.238587843283e-11       4.306447193836e-17       5.684573837216e-17 
 2432       1.235353550984e-11       4.298108595826e-17       5.687789998216e-17 
 2433       1.232102677337e-11       4.289788629123e-17       5.691153667935e-17 
 2434       1.228835710268e-11       4.281487241441e-17       5.694669224863e-17 
 2435       1.225553139385e-11       4.273204380135e-17       5.698341060986e-17 
 2436       1.222255455974e-11       4.264939992203e-17       5.702173581801e-17 
 2437       1.218943153003e-11       4.256694024291e-17       5.706171206327e-17 
 2438       1.215616725127e-11       4.248466422685e-17       5.710338367121e-17 
 2439       1.212276668684e-11       4.240257133314e-17       5.714679510290e-17 
 2440       1.208923481698e-11       4.232066101750e-17       5.719199095505e-17 
 2441       1.205557663887e-11       4.223893273206e-17       5.723901596016e-17 
 2442       1.202179716655e-11       4.215738592538e-17       5.728791498662e-17 
 2443       1.198790143102e-11       4.207602004243e-17       5.733873303889e-17 
 2444       1.195389448020e-11       4.199483452456e-17       5.739151525758e-17 
 2445       1.191978137899e-11       4.191382880955e-17       5.744630691966e-17 
 2446       1.188556720926e-11       4.183300233156e-17       5.750315343852e-17 
 2447       1.185125706988e-11       4.175235452114e-17       5.756210036416e-17 
 2448       1.181685607673e-11       4.167188480525e-17       5.762319338328e-17 
 2449       1.178236936272e-11       4.159159260721e-17       5.768647831947e-17 
 2450       1.174780207781e-11       4.151147734674e-17       5.775200113330e-17 
 2451       1.171315936682e-11       4.143153848968e-17       5.781977866912e-17 
 2452       1.167844630258e-11       4.135177569767e-17       5.788971070415e-17 
 2453       1.164366795243e-11       4.127218867939e-17       5.796166737426e-17 
 2454       1.160882940039e-11       4.119277714085e-17       5.803551837913e-17 
 2455       1.157393574717e-11       4.111354078538e-17       5.811113298183e-17 
 2456       1.153899211018e-11       4.103447931366e-17       5.818838000836e-17 
 2457       1.150400362361e-11       4.095559242370e-17       5.826712784720e-17 
 2458       1.146897543835e-11       4.087687981081e-17       5.834724444885e-17 
 2459       1.143391272210e-11       4.079834116764e-17       5.842859732541e-17 
 2460       1.139882065931e-11       4.071997618416e-17       5.851105355009e-17 
 2461       1.136370445126e-11       4.064178454763e-17       5.859447975683e-17 
 2462       1.132856931602e-11       4.056376594265e-17       5.867874213976e-17 
 2463       1.129342048853e-11       4.048592005112e-17       5.876370645283e-17 
 2464       1.125826322054e-11       4.040824655221e-17       5.884923800932e-17 
 2465       1.122310278072e-11       4.033074512244e-17       5.893520168140e-17 
 2466       1.118794445458e-11       4.025341543560e-17       5.902146189968e-17 
 2467       1.115279354457e-11       4.017625716276e-17       5.910788265278e-17 
 2468       1.111765537002e-11       4.009926997232e-17       5.919432748686e-17 
 2469       1.108253526725e-11       4.002245352992e-17       5.928065950516e-17 
 2470       1.104743858949e-11       3.994580749852e-17       5.936674136760e-17 
 2471       1.101237070696e-11       3.986933153834e-17       5.945243529026e-17 
 2472       1.097733700687e-11       3.979302530688e-17       5.953760304501e-17 
 2473       1.094234289343e-11       3.971688845892e-17       5.962210595901e-17 
 2474       1.090739378787e-11       3.964092064649e-17       5.970580491425e-17 
 2475       1.087249512847e-11       3.956512151890e-17       5.978856034717e-17 
 2476       1.083765237057e-11       3.948949072274e-17       5.987023224813e-17 
 2477       1.080287098655e-11       3.941402790182e-17       5.995068016101e-17 
 2478       1.076815646593e-11       3.933873269722e-17       6.002976318276e-17 
 2479       1.073351431531e-11       3.926360474730e-17       6.010733996293e-17 
 2480       1.069895005840e-11       3.918864368763e-17       6.018326870324e-17 
 2481       1.066446923608e-11       3.911384915105e-17       6.025740715711e-17 
 2482       1.063007740638e-11       3.903922076763e-17       6.032961262924e-17 
 2483       1.059578014450e-11       3.896475816468e-17       6.039974197514e-17 
 2484       1.056158304284e-11       3.889046096675e-17       6.046765160068e-17 
 2485       1.052749171099e-11       3.881632879561e-17       6.053319746168e-17 
 2486       1.049351177580e-11       3.874236127027e-17       6.059623506339e-17 
 2487       1.045964888134e-11       3.866855800697e-17       6.065661946011e-17 
