#scalar perturbations for mode k = 4.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_NEDE            17:theta_NEDE            18:shear_NEDE            19:delta_cdm             20:theta_cdm             21:delta_trigger         22:theta_hat_trigger  
       4.099116080457e+03       8.962504776566e-02      -1.907640492910e-01      -3.315196982541e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.923963550422e+02      -5.636059309921e-04       1.435028845966e-01       1.435028845966e-01      -1.904294246309e-01      -3.315248230597e-01       0.000000000000e+00       2.791335393978e+01      -7.114902972001e-02       0.000000000000e+00      -7.251036348747e+02       0.000000000000e+00      -7.023056373749e+02      -8.685331029575e-09 
       4.104519239039e+03       8.984930678074e-02      -1.908016672224e-01      -3.319306856473e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.941857066313e+02      -5.622115932036e-04       1.435018497198e-01       1.435018497198e-01      -1.904280699150e-01      -3.319363898726e-01       0.000000000000e+00       2.514570750129e+01       2.076909078123e-02       0.000000000000e+00      -7.268960279461e+02       0.000000000000e+00      -7.040856620394e+02      -8.610634020516e-09 
       4.109922397622e+03       9.007384638435e-02      -1.908436599923e-01      -3.323416095002e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.959772894881e+02      -5.608238883905e-04       1.435008166808e-01       1.435008166808e-01      -1.904267015245e-01      -3.323479535170e-01       0.000000000000e+00       2.159291179103e+01       1.019472914555e-01       0.000000000000e+00      -7.286906447693e+02       0.000000000000e+00      -7.058679245510e+02      -8.536670407098e-09 
       4.115325556205e+03       9.029866658778e-02      -1.908904809532e-01      -3.327524646547e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.977711035604e+02      -5.594429406736e-04       1.434997852565e-01       1.434997852565e-01      -1.904253181586e-01      -3.327595143733e-01       0.000000000000e+00       1.736351257059e+01       1.698209687491e-01       0.000000000000e+00      -7.304874853282e+02       0.000000000000e+00      -7.076524248612e+02      -8.463432086290e-09 
       4.120728714787e+03       9.052376740241e-02      -1.909426265319e-01      -3.331632447180e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.995671487956e+02      -5.580688893281e-04       1.434987554469e-01       1.434987554469e-01      -1.904239203193e-01      -3.331710719690e-01       0.000000000000e+00       1.258737054184e+01       2.222330734943e-01       0.000000000000e+00      -7.322865496070e+02       0.000000000000e+00      -7.094391629222e+02      -8.390911068306e-09 
       4.126131873370e+03       9.074914883967e-02      -1.910006352527e-01      -3.335739438184e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.013654251402e+02      -5.567018900704e-04       1.434977270090e-01       1.434977270090e-01      -1.904225065677e-01      -3.335826267375e-01       0.000000000000e+00       7.411674865131e+00       2.575021491913e-01       0.000000000000e+00      -7.340878375901e+02       0.000000000000e+00      -7.112281386861e+02      -8.319099447462e-09 
       4.130478156088e+03       9.093064857781e-02      -1.910519488947e-01      -3.339042453382e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.028135717620e+02      -5.556075153975e-04       1.434969007236e-01       1.434969007236e-01      -1.904213579533e-01      -3.339136777811e-01       0.000000000000e+00       3.066661126968e+00       2.726320506054e-01       0.000000000000e+00      -7.355384014157e+02       0.000000000000e+00      -7.126688087414e+02      -8.261843955418e-09 
       4.134824438805e+03       9.111232990741e-02      -1.911077630561e-01      -3.342344864837e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.042631619688e+02      -5.545179149950e-04       1.434960752009e-01       1.434960752009e-01      -1.904201985490e-01      -3.342447269804e-01       0.000000000000e+00      -1.346322880699e+00       2.755787870709e-01       0.000000000000e+00      -7.369904040803e+02       0.000000000000e+00      -7.141109266564e+02      -8.205038416976e-09 
       4.139170721523e+03       9.129419283455e-02      -1.911684274456e-01      -3.345646634722e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.057141957302e+02      -5.534331967044e-04       1.434952503396e-01       1.434952503396e-01      -1.904190279404e-01      -3.345757743524e-01       0.000000000000e+00      -5.738573785278e+00       2.662515290588e-01       0.000000000000e+00      -7.384438455743e+02       0.000000000000e+00      -7.155544924050e+02      -8.148678853685e-09 
       4.143517004241e+03       9.147623736530e-02      -1.912343152917e-01      -3.348947718814e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.071666730152e+02      -5.523534774445e-04       1.434944261788e-01       1.434944261788e-01      -1.904178468048e-01      -3.349068194135e-01       0.000000000000e+00      -1.002160557298e+01       2.448067783876e-01       0.000000000000e+00      -7.398987258882e+02       0.000000000000e+00      -7.169995059612e+02      -8.092761334027e-09 
       4.147863286958e+03       9.165846350578e-02      -1.913058208975e-01      -3.352248081964e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.086205937934e+02      -5.512788837496e-04       1.434936025035e-01       1.434936025035e-01      -1.904166537024e-01      -3.352378627116e-01       0.000000000000e+00      -1.410893927018e+01       2.116457545185e-01       0.000000000000e+00      -7.413550450136e+02       0.000000000000e+00      -7.184459673003e+02      -8.037281950530e-09 
       4.152209569676e+03       9.184087126214e-02      -1.913833646374e-01      -3.355547677736e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.100759580340e+02      -5.502095523218e-04       1.434927793805e-01       1.434927793805e-01      -1.904154494054e-01      -3.355689037717e-01       0.000000000000e+00      -1.791786892234e+01       1.674064889707e-01       0.000000000000e+00      -7.428128029424e+02       0.000000000000e+00      -7.198938763976e+02      -7.982236849659e-09 
       4.156555852394e+03       9.202346064057e-02      -1.914673898642e-01      -3.358846465643e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.115327657047e+02      -5.491456305919e-04       1.434919566965e-01       1.434919566965e-01      -1.904142332427e-01      -3.358999428009e-01       0.000000000000e+00      -2.137114072024e+01       1.129512718927e-01       0.000000000000e+00      -7.442719996653e+02       0.000000000000e+00      -7.213432332276e+02      -7.927622205253e-09 
       4.160902135111e+03       9.220623164725e-02      -1.915583649698e-01      -3.362144403664e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.129910167724e+02      -5.480872772861e-04       1.434911343615e-01       1.434911343615e-01      -1.904130047454e-01      -3.362309799081e-01       0.000000000000e+00      -2.439851216792e+01       4.934979567101e-02       0.000000000000e+00      -7.457326351732e+02       0.000000000000e+00      -7.227940377650e+02      -7.873434229634e-09 
       4.164322177294e+03       9.235017984337e-02      -1.916351606201e-01      -3.364738885816e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.141395132837e+02      -5.472584965004e-04       1.434904875759e-01       1.434904875759e-01      -1.904120299492e-01      -3.364914676992e-01       0.000000000000e+00      -2.644060743934e+01      -6.312927907051e-03       0.000000000000e+00      -7.468830047478e+02       0.000000000000e+00      -7.239366777188e+02      -7.831091827298e-09 
       4.167742219477e+03       9.249424050959e-02      -1.917168162524e-01      -3.367332794231e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.152889035005e+02      -5.464333575375e-04       1.434898409425e-01       1.434898409425e-01      -1.904110472147e-01      -3.367519543471e-01       0.000000000000e+00      -2.815458706244e+01      -6.618070125711e-02       0.000000000000e+00      -7.480342651997e+02       0.000000000000e+00      -7.250802140567e+02      -7.789009482601e-09 
       4.171162261660e+03       9.263841364899e-02      -1.918035931662e-01      -3.369926107025e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.164391874060e+02      -5.456119538345e-04       1.434891944625e-01       1.434891944625e-01      -1.904100566557e-01      -3.370124397523e-01       0.000000000000e+00      -2.951855376085e+01      -1.295166282635e-01       0.000000000000e+00      -7.491864165247e+02       0.000000000000e+00      -7.262246467664e+02      -7.747185399908e-09 
       4.174582303843e+03       9.278269926465e-02      -1.918957625972e-01      -3.372518800429e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.175903649828e+02      -5.447943839268e-04       1.434885481986e-01       1.434885481986e-01      -1.904090588652e-01      -3.372729235941e-01       0.000000000000e+00      -3.051494584307e+01      -1.955392579791e-01       0.000000000000e+00      -7.503394587182e+02       0.000000000000e+00      -7.273699758355e+02      -7.705617800515e-09 
       4.178002346026e+03       9.292709735966e-02      -1.919936038505e-01      -3.375110856985e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.187424362125e+02      -5.439807516087e-04       1.434879020680e-01       1.434879020680e-01      -1.904080532417e-01      -3.375334061309e-01       0.000000000000e+00      -3.113076291787e+01      -2.634322893755e-01       0.000000000000e+00      -7.514933917753e+02       0.000000000000e+00      -7.285162012514e+02      -7.664304911361e-09 
       4.181422388209e+03       9.307160793711e-02      -1.920974055632e-01      -3.377702258404e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.198954010772e+02      -5.431711660863e-04       1.434872560346e-01       1.434872560346e-01      -1.904070395359e-01      -3.377938874644e-01       0.000000000000e+00      -3.135773223223e+01      -3.323548270729e-01       0.000000000000e+00      -7.526482156915e+02       0.000000000000e+00      -7.296633230017e+02      -7.623244975350e-09 
       4.184842430392e+03       9.321623100013e-02      -1.922074659728e-01      -3.380292982611e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.210492595581e+02      -5.423657421220e-04       1.434866101881e-01       1.434866101881e-01      -1.904060184961e-01      -3.380543672260e-01       0.000000000000e+00      -3.119241794262e+01      -4.014518820179e-01       0.000000000000e+00      -7.538039304622e+02       0.000000000000e+00      -7.308113410738e+02      -7.582436255357e-09 
       4.189945940960e+03       9.343225193636e-02      -1.923840028664e-01      -3.384157662636e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.227727505311e+02      -5.411718600680e-04       1.434856466667e-01       1.434856466667e-01      -1.904044803661e-01      -3.384430620097e-01       0.000000000000e+00      -3.022068566252e+01      -5.030288834690e-01       0.000000000000e+00      -7.555301863539e+02       0.000000000000e+00      -7.325261218237e+02      -7.522003400482e-09 
       4.195049451529e+03       9.364852336933e-02      -1.925762036982e-01      -3.388020749996e-01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.244982312727e+02      -5.399879387958e-04       1.434846834250e-01       1.434846834250e-01      -1.904029249158e-01      -3.388317537262e-01       0.000000000000e+00      -2.840467843335e+01      -6.002722913020e-01       0.000000000000e+00      -7.572584259463e+02       0.000000000000e+00      -7.342428984059e+02      -7.462120401433e-09 
